user_id,signup_date,lead_source,organization_type,organization_size,expected_student_count,role_title,primary_use_case,required_features,current_solution,decision_timeframe,converted,conversion_date
USR1116,2024-01-22,Product Review Site,Higher Education,201-500,501-1000,Teacher/Professor,Skills Development,"Certification Management, Mobile Learning, Virtual Classroom, Analytics & Reporting, Assessment Tools",Competitor Product,1-3 months,False,
USR1117,2024-02-18,Direct Traffic,Corporate Training,1000+,<100,Independent Instructor,Customer Training,"Mobile Learning, Certification Management, Virtual Classroom, Compliance Training",Custom Built Solution,Just exploring,False,
USR1118,2024-02-04,Direct Traffic,Individual Course Creator,1-50,<100,Independent Instructor,Academic Courses,"Integration Capabilities, Certification Management, Course Creation",Competitor Product,Just exploring,False,
USR1119,2024-02-14,Product Review Site,Corporate Training,51-200,1000-5000,Independent Instructor,Customer Training,"Content Library, Certification Management, Course Creation, Integration Capabilities, Mobile Learning, Analytics & Reporting",Basic Tools,6+ months,False,
USR1120,2024-01-14,Direct Traffic,Professional Training Provider,201-500,5000+,Department Head,Compliance Training,"Assessment Tools, Certification Management, Mobile Learning, Compliance Training, Integration Capabilities",Competitor Product,6+ months,True,2024-02-05 13:00:50.453940
USR1121,2024-03-08,Google Search,Professional Training Provider,201-500,<100,Independent Instructor,Skills Development,"Content Library, Integration Capabilities, Mobile Learning, Course Creation, Compliance Training, Certification Management",Basic Tools,1-3 months,False,
USR1122,2024-02-22,Referral,Corporate Training,201-500,100-500,Training Manager,Academic Courses,"Course Creation, Assessment Tools, Compliance Training, Integration Capabilities, Analytics & Reporting, Certification Management",Custom Built Solution,1-3 months,False,
USR1123,2024-02-24,Referral,Professional Training Provider,1-50,100-500,Training Manager,Compliance Training,"Virtual Classroom, Compliance Training, Content Library, Course Creation, Certification Management",Basic Tools,3-6 months,False,
USR1124,2024-01-10,Google Search,Corporate Training,51-200,1000-5000,IT Administrator,Customer Training,"Content Library, Course Creation, Compliance Training, Integration Capabilities",Custom Built Solution,1-3 months,False,
USR1125,2024-01-01,Education Conference,K-12 School,1-50,1000-5000,Department Head,Academic Courses,"Content Library, Certification Management, Assessment Tools, Mobile Learning, Integration Capabilities",No LMS,Within 1 month,False,
USR1126,2024-01-24,Google Search,Corporate Training,501-1000,501-1000,Department Head,Customer Training,"Course Creation, Content Library, Assessment Tools, Virtual Classroom, Analytics & Reporting, Certification Management",Custom Built Solution,3-6 months,False,
USR1127,2024-02-26,Education Conference,Corporate Training,1-50,1000-5000,Teacher/Professor,Compliance Training,"Integration Capabilities, Course Creation, Compliance Training, Assessment Tools, Certification Management",Custom Built Solution,3-6 months,False,
USR1128,2024-01-06,Product Review Site,Corporate Training,51-200,100-500,Independent Instructor,Customer Training,"Compliance Training, Virtual Classroom, Mobile Learning, Course Creation",Custom Built Solution,6+ months,False,
USR1129,2024-01-17,Education Conference,Corporate Training,1000+,5000+,HR Manager,Skills Development,"Course Creation, Mobile Learning, Virtual Classroom, Analytics & Reporting",Basic Tools,3-6 months,False,
USR1130,2024-01-31,Referral,Higher Education,201-500,501-1000,Independent Instructor,Skills Development,"Course Creation, Virtual Classroom, Compliance Training, Content Library",Basic Tools,3-6 months,False,
USR1131,2024-02-03,Google Search,K-12 School,201-500,1000-5000,Training Manager,Compliance Training,"Certification Management, Analytics & Reporting, Mobile Learning, Content Library",No LMS,3-6 months,True,2024-02-26 02:40:17.544402
USR1132,2024-02-24,Education Conference,Corporate Training,1000+,100-500,IT Administrator,Employee Training,"Analytics & Reporting, Integration Capabilities, Content Library, Compliance Training",Basic Tools,6+ months,True,2024-03-19 23:17:05.854539
USR1133,2024-01-22,Education Conference,Individual Course Creator,201-500,501-1000,IT Administrator,Compliance Training,"Analytics & Reporting, Course Creation, Integration Capabilities, Virtual Classroom, Certification Management",Custom Built Solution,1-3 months,False,
USR1134,2024-03-01,Education Conference,Higher Education,1-50,501-1000,Department Head,Customer Training,"Assessment Tools, Analytics & Reporting, Mobile Learning, Course Creation",Competitor Product,6+ months,True,2024-03-25 07:47:59.497607
USR1135,2024-01-31,Product Review Site,Corporate Training,1-50,5000+,Department Head,Customer Training,"Virtual Classroom, Certification Management, Analytics & Reporting, Mobile Learning, Course Creation",Custom Built Solution,Within 1 month,True,2024-02-21 12:37:25.033610
USR1136,2024-02-11,Education Conference,Higher Education,1-50,100-500,HR Manager,Professional Certification,"Virtual Classroom, Compliance Training, Integration Capabilities",Basic Tools,1-3 months,False,
USR1137,2024-01-04,Education Conference,Individual Course Creator,201-500,<100,Course Creator,Skills Development,"Analytics & Reporting, Assessment Tools, Integration Capabilities, Content Library, Virtual Classroom",Custom Built Solution,3-6 months,False,
USR1138,2024-03-21,Social Media,Corporate Training,201-500,<100,IT Administrator,Skills Development,"Assessment Tools, Integration Capabilities, Virtual Classroom, Analytics & Reporting",No LMS,6+ months,False,
USR1139,2024-02-06,Education Conference,Higher Education,51-200,<100,Training Manager,Customer Training,"Certification Management, Mobile Learning, Content Library, Integration Capabilities",No LMS,3-6 months,False,
USR1140,2024-03-17,Referral,Individual Course Creator,1-50,5000+,Training Manager,Employee Training,"Integration Capabilities, Assessment Tools, Virtual Classroom",Basic Tools,1-3 months,False,
USR1141,2024-02-25,Google Search,Individual Course Creator,201-500,100-500,Independent Instructor,Employee Training,"Analytics & Reporting, Assessment Tools, Course Creation, Mobile Learning, Integration Capabilities",Custom Built Solution,3-6 months,False,
USR1142,2024-01-17,Product Review Site,Corporate Training,1000+,501-1000,HR Manager,Academic Courses,"Analytics & Reporting, Course Creation, Content Library, Integration Capabilities, Compliance Training",Basic Tools,3-6 months,False,
USR1143,2024-03-03,Social Media,Higher Education,501-1000,<100,Training Manager,Compliance Training,"Virtual Classroom, Certification Management, Analytics & Reporting",Basic Tools,Just exploring,False,
USR1144,2024-03-26,Referral,Certification Body,1000+,<100,Training Manager,Customer Training,"Integration Capabilities, Compliance Training, Mobile Learning, Virtual Classroom",Basic Tools,3-6 months,False,
USR1145,2024-03-01,Education Conference,Corporate Training,1000+,100-500,IT Administrator,Academic Courses,"Compliance Training, Analytics & Reporting, Virtual Classroom, Content Library, Assessment Tools, Certification Management",No LMS,Within 1 month,False,
USR1146,2024-03-23,Social Media,K-12 School,501-1000,100-500,Teacher/Professor,Customer Training,"Integration Capabilities, Course Creation, Analytics & Reporting",Basic Tools,1-3 months,False,
USR1147,2024-02-18,Social Media,Corporate Training,201-500,<100,IT Administrator,Professional Certification,"Content Library, Virtual Classroom, Compliance Training",No LMS,6+ months,False,
USR1148,2024-03-03,Education Conference,K-12 School,201-500,5000+,Department Head,Skills Development,"Integration Capabilities, Content Library, Compliance Training, Virtual Classroom, Assessment Tools, Certification Management",No LMS,1-3 months,False,
USR1149,2024-02-29,Google Search,Higher Education,1000+,501-1000,Independent Instructor,Employee Training,"Analytics & Reporting, Mobile Learning, Integration Capabilities, Content Library, Virtual Classroom",Competitor Product,6+ months,False,
USR1150,2024-02-17,Direct Traffic,Certification Body,201-500,100-500,Training Manager,Compliance Training,"Integration Capabilities, Course Creation, Certification Management, Assessment Tools, Content Library",Competitor Product,6+ months,False,
USR1151,2024-01-05,Google Search,Higher Education,51-200,5000+,HR Manager,Professional Certification,"Analytics & Reporting, Mobile Learning, Course Creation, Compliance Training",Basic Tools,6+ months,False,
USR1152,2024-03-14,Referral,Professional Training Provider,1-50,501-1000,Course Creator,Professional Certification,"Content Library, Mobile Learning, Integration Capabilities, Compliance Training, Course Creation",Custom Built Solution,3-6 months,False,
USR1153,2024-01-21,Direct Traffic,Higher Education,501-1000,501-1000,Independent Instructor,Academic Courses,"Mobile Learning, Content Library, Course Creation",Custom Built Solution,3-6 months,False,
USR1154,2024-02-12,Social Media,Certification Body,51-200,<100,IT Administrator,Employee Training,"Virtual Classroom, Mobile Learning, Assessment Tools, Compliance Training, Certification Management",Custom Built Solution,1-3 months,False,
USR1155,2024-03-11,Education Conference,Corporate Training,201-500,1000-5000,Department Head,Customer Training,"Assessment Tools, Compliance Training, Content Library, Course Creation, Analytics & Reporting, Certification Management",Basic Tools,Within 1 month,True,2024-04-02 11:35:08.998778
USR1156,2024-01-30,Referral,K-12 School,1000+,100-500,Independent Instructor,Employee Training,"Content Library, Certification Management, Analytics & Reporting, Integration Capabilities, Course Creation",Competitor Product,1-3 months,False,
USR1157,2024-03-02,Referral,Individual Course Creator,1-50,501-1000,HR Manager,Skills Development,"Course Creation, Mobile Learning, Compliance Training, Integration Capabilities",Competitor Product,Just exploring,False,
USR1158,2024-01-27,Referral,Individual Course Creator,1000+,100-500,Department Head,Professional Certification,"Content Library, Integration Capabilities, Course Creation",Basic Tools,1-3 months,False,
USR1159,2024-02-19,Referral,Certification Body,51-200,501-1000,Teacher/Professor,Compliance Training,"Course Creation, Compliance Training, Content Library, Analytics & Reporting, Assessment Tools",Basic Tools,Within 1 month,True,2024-03-15 14:57:08.100118
USR1160,2024-01-07,Google Search,K-12 School,51-200,501-1000,Course Creator,Skills Development,"Virtual Classroom, Assessment Tools, Content Library, Compliance Training, Integration Capabilities",Basic Tools,Within 1 month,False,
USR1161,2024-03-23,Education Conference,K-12 School,1-50,1000-5000,HR Manager,Compliance Training,"Assessment Tools, Integration Capabilities, Analytics & Reporting, Course Creation, Certification Management",Custom Built Solution,1-3 months,True,2024-04-13 22:18:03.399027
USR1162,2024-03-14,Education Conference,Professional Training Provider,501-1000,501-1000,Course Creator,Employee Training,"Assessment Tools, Course Creation, Content Library, Mobile Learning",Custom Built Solution,6+ months,False,
USR1163,2024-01-27,Referral,K-12 School,201-500,501-1000,HR Manager,Compliance Training,"Mobile Learning, Virtual Classroom, Certification Management",No LMS,Just exploring,False,
USR1164,2024-01-24,Social Media,Corporate Training,51-200,<100,Independent Instructor,Compliance Training,"Course Creation, Content Library, Certification Management, Virtual Classroom",Competitor Product,Within 1 month,True,2024-02-17 14:54:02.051275
USR1165,2024-02-17,Direct Traffic,Corporate Training,1-50,501-1000,Training Manager,Professional Certification,"Course Creation, Compliance Training, Virtual Classroom, Content Library, Mobile Learning",Competitor Product,6+ months,False,
USR1166,2024-01-22,Google Search,Corporate Training,201-500,100-500,IT Administrator,Academic Courses,"Analytics & Reporting, Virtual Classroom, Compliance Training, Content Library, Integration Capabilities",Custom Built Solution,1-3 months,True,2024-02-13 16:48:02.309714
USR1167,2024-03-26,Referral,Higher Education,501-1000,100-500,Department Head,Skills Development,"Compliance Training, Analytics & Reporting, Virtual Classroom",Custom Built Solution,Just exploring,False,
USR1168,2024-03-05,Social Media,Corporate Training,201-500,1000-5000,IT Administrator,Compliance Training,"Compliance Training, Integration Capabilities, Course Creation, Content Library, Analytics & Reporting",Competitor Product,Just exploring,True,2024-03-29 05:55:25.637468
USR1169,2024-03-15,Product Review Site,Corporate Training,501-1000,1000-5000,Department Head,Compliance Training,"Certification Management, Mobile Learning, Compliance Training, Integration Capabilities, Assessment Tools",No LMS,Just exploring,True,2024-04-07 20:35:55.666809
USR1170,2024-02-17,Direct Traffic,Individual Course Creator,1-50,501-1000,Teacher/Professor,Compliance Training,"Course Creation, Compliance Training, Certification Management, Integration Capabilities, Assessment Tools",Basic Tools,Just exploring,False,
USR1171,2024-03-26,Education Conference,Corporate Training,201-500,5000+,Course Creator,Skills Development,"Virtual Classroom, Certification Management, Assessment Tools, Mobile Learning, Course Creation, Integration Capabilities",No LMS,3-6 months,False,
USR1172,2024-03-22,Social Media,Corporate Training,201-500,501-1000,IT Administrator,Compliance Training,"Compliance Training, Integration Capabilities, Course Creation, Analytics & Reporting, Content Library",No LMS,1-3 months,False,
USR1173,2024-01-12,Education Conference,Certification Body,51-200,501-1000,Independent Instructor,Academic Courses,"Analytics & Reporting, Integration Capabilities, Compliance Training, Certification Management",Custom Built Solution,1-3 months,True,2024-02-07 08:23:10.115760
USR1174,2024-01-28,Direct Traffic,K-12 School,501-1000,<100,Teacher/Professor,Customer Training,"Content Library, Certification Management, Compliance Training, Analytics & Reporting, Integration Capabilities",Basic Tools,3-6 months,False,
USR1175,2024-01-05,Referral,Corporate Training,201-500,100-500,IT Administrator,Skills Development,"Content Library, Mobile Learning, Integration Capabilities, Course Creation",Competitor Product,Within 1 month,False,
USR1176,2024-01-21,Education Conference,K-12 School,501-1000,100-500,Teacher/Professor,Employee Training,"Course Creation, Certification Management, Virtual Classroom, Mobile Learning, Content Library",Custom Built Solution,3-6 months,False,
USR1177,2024-03-06,Social Media,Corporate Training,501-1000,100-500,HR Manager,Professional Certification,"Analytics & Reporting, Certification Management, Integration Capabilities, Mobile Learning, Compliance Training",Competitor Product,1-3 months,False,
USR1178,2024-01-11,Product Review Site,Individual Course Creator,201-500,100-500,HR Manager,Skills Development,"Course Creation, Virtual Classroom, Mobile Learning, Integration Capabilities, Content Library",Custom Built Solution,3-6 months,False,
USR1179,2024-01-28,Education Conference,Professional Training Provider,1-50,<100,Course Creator,Academic Courses,"Mobile Learning, Compliance Training, Integration Capabilities, Analytics & Reporting, Course Creation",Basic Tools,Just exploring,False,
USR1180,2024-01-10,Google Search,K-12 School,1-50,501-1000,IT Administrator,Compliance Training,"Compliance Training, Course Creation, Mobile Learning, Integration Capabilities",Competitor Product,3-6 months,False,
USR1181,2024-01-02,Product Review Site,Corporate Training,201-500,5000+,HR Manager,Employee Training,"Virtual Classroom, Mobile Learning, Course Creation, Analytics & Reporting, Content Library, Integration Capabilities",Competitor Product,1-3 months,False,
USR1182,2024-03-23,Product Review Site,Certification Body,1000+,<100,Independent Instructor,Employee Training,"Compliance Training, Analytics & Reporting, Integration Capabilities, Virtual Classroom",Custom Built Solution,6+ months,False,
USR1183,2024-01-21,Referral,Corporate Training,501-1000,501-1000,Department Head,Professional Certification,"Analytics & Reporting, Compliance Training",Competitor Product,1-3 months,False,
USR1184,2024-02-25,Product Review Site,Individual Course Creator,1000+,<100,Department Head,Employee Training,"Mobile Learning, Virtual Classroom, Compliance Training, Assessment Tools",No LMS,3-6 months,False,
USR1185,2024-02-04,Product Review Site,Individual Course Creator,1-50,501-1000,Course Creator,Professional Certification,"Assessment Tools, Compliance Training, Virtual Classroom, Analytics & Reporting, Certification Management, Course Creation, Integration Capabilities, Content Library",Custom Built Solution,Within 1 month,False,
USR1186,2024-02-26,Education Conference,Corporate Training,51-200,1000-5000,Course Creator,Compliance Training,"Virtual Classroom, Content Library, Compliance Training",Competitor Product,Within 1 month,True,2024-03-17 06:04:34.314777
USR1187,2024-03-23,Direct Traffic,Corporate Training,201-500,501-1000,Department Head,Compliance Training,"Analytics & Reporting, Virtual Classroom, Assessment Tools, Mobile Learning",Basic Tools,3-6 months,False,
USR1188,2024-02-09,Social Media,K-12 School,1000+,1000-5000,IT Administrator,Employee Training,"Analytics & Reporting, Virtual Classroom, Integration Capabilities, Course Creation, Assessment Tools, Content Library",Competitor Product,Within 1 month,False,
USR1189,2024-01-09,Product Review Site,Certification Body,501-1000,1000-5000,HR Manager,Employee Training,"Assessment Tools, Certification Management, Integration Capabilities, Course Creation, Virtual Classroom",Basic Tools,6+ months,False,
USR1190,2024-02-09,Product Review Site,Professional Training Provider,1-50,100-500,Independent Instructor,Compliance Training,"Analytics & Reporting, Compliance Training, Content Library, Assessment Tools, Mobile Learning, Virtual Classroom",Basic Tools,1-3 months,True,2024-03-04 06:32:51.613151
USR1191,2024-01-04,Product Review Site,Corporate Training,201-500,1000-5000,Course Creator,Professional Certification,"Mobile Learning, Assessment Tools, Virtual Classroom, Integration Capabilities, Certification Management",Basic Tools,1-3 months,False,
USR1192,2024-02-25,Education Conference,Professional Training Provider,1000+,1000-5000,Training Manager,Academic Courses,"Content Library, Mobile Learning, Integration Capabilities, Virtual Classroom",Competitor Product,1-3 months,False,
USR1193,2024-03-22,Direct Traffic,Corporate Training,201-500,<100,Training Manager,Academic Courses,"Integration Capabilities, Mobile Learning, Content Library, Assessment Tools, Virtual Classroom",Custom Built Solution,3-6 months,False,
USR1194,2024-03-18,Product Review Site,Higher Education,1000+,1000-5000,HR Manager,Customer Training,"Certification Management, Compliance Training, Course Creation, Content Library, Integration Capabilities, Analytics & Reporting",Custom Built Solution,Just exploring,True,2024-04-06 23:36:57.352972
USR1195,2024-03-30,Referral,Corporate Training,1-50,100-500,HR Manager,Employee Training,"Certification Management, Virtual Classroom, Mobile Learning, Integration Capabilities, Course Creation, Compliance Training",Competitor Product,1-3 months,True,2024-04-23 19:05:47.151760
USR1196,2024-01-29,Education Conference,K-12 School,201-500,<100,HR Manager,Skills Development,"Integration Capabilities, Course Creation, Assessment Tools, Analytics & Reporting",Custom Built Solution,1-3 months,True,2024-02-25 19:42:25.506574
USR1197,2024-02-03,Direct Traffic,Professional Training Provider,1-50,501-1000,Department Head,Customer Training,"Course Creation, Integration Capabilities, Compliance Training, Certification Management",Competitor Product,6+ months,False,
USR1198,2024-03-17,Social Media,Higher Education,1000+,501-1000,Course Creator,Academic Courses,"Course Creation, Mobile Learning, Content Library, Certification Management",Custom Built Solution,3-6 months,True,2024-04-01 22:38:46.993146
USR1199,2024-01-04,Product Review Site,Corporate Training,1-50,<100,Training Manager,Academic Courses,"Content Library, Virtual Classroom, Assessment Tools, Compliance Training",Basic Tools,Just exploring,False,
USR1200,2024-01-09,Education Conference,Higher Education,51-200,<100,HR Manager,Skills Development,"Content Library, Virtual Classroom, Compliance Training, Analytics & Reporting",Custom Built Solution,6+ months,False,
USR1201,2024-01-21,Social Media,Individual Course Creator,1000+,501-1000,IT Administrator,Professional Certification,"Certification Management, Assessment Tools, Mobile Learning, Content Library, Compliance Training",Custom Built Solution,Within 1 month,False,
USR1202,2024-02-14,Education Conference,Corporate Training,201-500,501-1000,Training Manager,Employee Training,"Assessment Tools, Compliance Training, Analytics & Reporting, Mobile Learning, Certification Management, Virtual Classroom",No LMS,3-6 months,False,
USR1203,2024-01-08,Product Review Site,Corporate Training,1-50,1000-5000,Teacher/Professor,Skills Development,"Virtual Classroom, Compliance Training, Assessment Tools, Analytics & Reporting",No LMS,1-3 months,False,
USR1204,2024-02-10,Product Review Site,Higher Education,201-500,5000+,Department Head,Professional Certification,"Certification Management, Compliance Training, Analytics & Reporting, Virtual Classroom",Custom Built Solution,3-6 months,False,
USR1205,2024-03-04,Google Search,Higher Education,1-50,100-500,Independent Instructor,Professional Certification,"Integration Capabilities, Assessment Tools, Mobile Learning, Compliance Training, Analytics & Reporting",Basic Tools,3-6 months,False,
USR1206,2024-01-28,Referral,Higher Education,201-500,100-500,IT Administrator,Professional Certification,"Assessment Tools, Compliance Training, Analytics & Reporting, Virtual Classroom, Course Creation, Mobile Learning",Competitor Product,1-3 months,False,
USR1207,2024-01-29,Referral,Corporate Training,1-50,<100,HR Manager,Professional Certification,"Virtual Classroom, Assessment Tools, Analytics & Reporting, Mobile Learning",Custom Built Solution,Within 1 month,False,
USR1208,2024-03-14,Education Conference,K-12 School,51-200,100-500,HR Manager,Academic Courses,"Content Library, Certification Management, Integration Capabilities, Mobile Learning, Analytics & Reporting, Assessment Tools",Competitor Product,1-3 months,False,
USR1209,2024-01-30,Google Search,Higher Education,201-500,<100,Training Manager,Customer Training,"Virtual Classroom, Mobile Learning, Course Creation, Assessment Tools, Content Library, Analytics & Reporting, Compliance Training",Competitor Product,Within 1 month,True,2024-02-18 08:10:46.875776
USR1210,2024-03-27,Direct Traffic,Corporate Training,1000+,501-1000,Training Manager,Skills Development,"Analytics & Reporting, Content Library, Integration Capabilities, Certification Management",Custom Built Solution,1-3 months,False,
USR1211,2024-02-18,Education Conference,Corporate Training,1-50,501-1000,Course Creator,Compliance Training,"Compliance Training, Certification Management, Content Library",Basic Tools,3-6 months,False,
USR1212,2024-02-08,Direct Traffic,K-12 School,201-500,100-500,Training Manager,Employee Training,"Integration Capabilities, Certification Management, Virtual Classroom",Basic Tools,6+ months,False,
USR1213,2024-02-25,Referral,Corporate Training,51-200,100-500,Department Head,Employee Training,"Content Library, Virtual Classroom, Compliance Training, Analytics & Reporting, Integration Capabilities, Course Creation",No LMS,6+ months,False,
USR1214,2024-03-11,Education Conference,Corporate Training,1-50,1000-5000,IT Administrator,Employee Training,"Certification Management, Integration Capabilities, Course Creation, Analytics & Reporting",No LMS,3-6 months,False,
USR1215,2024-01-18,Direct Traffic,Professional Training Provider,201-500,100-500,Course Creator,Customer Training,"Certification Management, Virtual Classroom, Analytics & Reporting, Mobile Learning, Course Creation",Custom Built Solution,3-6 months,True,2024-02-07 15:10:47.042918
USR1216,2024-01-05,Google Search,Corporate Training,51-200,100-500,IT Administrator,Compliance Training,"Analytics & Reporting, Content Library, Certification Management, Compliance Training, Assessment Tools",Custom Built Solution,1-3 months,False,
USR1217,2024-03-21,Direct Traffic,Professional Training Provider,1000+,501-1000,HR Manager,Academic Courses,"Analytics & Reporting, Integration Capabilities, Certification Management, Compliance Training, Content Library",Basic Tools,3-6 months,False,
USR1218,2024-03-22,Social Media,Higher Education,501-1000,<100,Course Creator,Professional Certification,"Compliance Training, Assessment Tools, Mobile Learning, Certification Management",No LMS,6+ months,False,
USR1219,2024-01-22,Referral,Higher Education,1000+,1000-5000,Course Creator,Employee Training,"Compliance Training, Content Library, Certification Management, Virtual Classroom, Integration Capabilities, Mobile Learning, Analytics & Reporting",Basic Tools,1-3 months,False,
USR1220,2024-02-04,Education Conference,K-12 School,501-1000,1000-5000,Department Head,Customer Training,"Compliance Training, Analytics & Reporting, Mobile Learning",Custom Built Solution,1-3 months,False,
USR1221,2024-03-06,Direct Traffic,K-12 School,51-200,100-500,Independent Instructor,Skills Development,"Course Creation, Compliance Training, Assessment Tools, Virtual Classroom, Certification Management",Competitor Product,Within 1 month,False,
USR1222,2024-01-10,Google Search,Professional Training Provider,501-1000,<100,HR Manager,Skills Development,"Mobile Learning, Compliance Training, Virtual Classroom, Course Creation, Integration Capabilities, Certification Management",Competitor Product,Just exploring,False,
USR1223,2024-01-22,Education Conference,Corporate Training,1000+,501-1000,Training Manager,Academic Courses,"Virtual Classroom, Integration Capabilities, Compliance Training",Competitor Product,1-3 months,True,2024-02-14 21:30:54.623175
USR1224,2024-03-17,Referral,Corporate Training,201-500,5000+,Training Manager,Professional Certification,"Compliance Training, Content Library, Virtual Classroom, Course Creation",No LMS,Within 1 month,True,2024-04-13 04:45:33.082642
USR1225,2024-02-20,Social Media,Professional Training Provider,1000+,5000+,Department Head,Academic Courses,"Course Creation, Compliance Training, Content Library",Competitor Product,6+ months,False,
USR1226,2024-02-02,Referral,Individual Course Creator,201-500,501-1000,HR Manager,Academic Courses,"Compliance Training, Integration Capabilities, Assessment Tools, Virtual Classroom, Certification Management, Mobile Learning",Custom Built Solution,1-3 months,True,2024-02-24 10:35:50.536015
USR1227,2024-01-03,Referral,K-12 School,501-1000,100-500,Course Creator,Employee Training,"Course Creation, Certification Management, Analytics & Reporting, Content Library, Virtual Classroom",Custom Built Solution,3-6 months,False,
USR1228,2024-02-09,Google Search,Higher Education,1-50,1000-5000,HR Manager,Skills Development,"Integration Capabilities, Certification Management, Analytics & Reporting, Virtual Classroom",Custom Built Solution,3-6 months,False,
USR1229,2024-02-27,Direct Traffic,K-12 School,1-50,1000-5000,Department Head,Compliance Training,"Compliance Training, Assessment Tools, Analytics & Reporting",Custom Built Solution,6+ months,False,
USR1230,2024-03-10,Education Conference,Professional Training Provider,1-50,<100,Department Head,Customer Training,"Compliance Training, Content Library, Integration Capabilities, Assessment Tools",Competitor Product,6+ months,True,2024-04-02 22:32:51.368714
USR1231,2024-01-09,Google Search,Higher Education,1-50,100-500,Independent Instructor,Professional Certification,"Course Creation, Compliance Training, Analytics & Reporting, Content Library, Assessment Tools",Competitor Product,3-6 months,False,
USR1232,2024-03-13,Education Conference,Certification Body,1000+,100-500,Independent Instructor,Customer Training,"Compliance Training, Analytics & Reporting, Assessment Tools, Content Library",Custom Built Solution,3-6 months,False,
USR1233,2024-01-20,Education Conference,Higher Education,1000+,501-1000,Training Manager,Employee Training,"Assessment Tools, Analytics & Reporting, Course Creation, Integration Capabilities, Content Library, Compliance Training",Competitor Product,3-6 months,True,2024-02-12 13:59:17.423004
USR1234,2024-03-20,Google Search,Higher Education,201-500,501-1000,Department Head,Skills Development,"Assessment Tools, Content Library, Course Creation, Certification Management",Competitor Product,Within 1 month,False,
USR1235,2024-01-25,Direct Traffic,Certification Body,201-500,501-1000,Course Creator,Academic Courses,"Integration Capabilities, Assessment Tools, Certification Management, Course Creation",No LMS,1-3 months,False,
USR1236,2024-03-11,Education Conference,Higher Education,1-50,1000-5000,Independent Instructor,Customer Training,"Assessment Tools, Course Creation, Integration Capabilities, Mobile Learning, Virtual Classroom",Custom Built Solution,Within 1 month,True,2024-04-06 22:38:36.573160
USR1237,2024-01-17,Education Conference,Higher Education,201-500,501-1000,Training Manager,Skills Development,"Assessment Tools, Course Creation, Certification Management, Compliance Training",No LMS,1-3 months,False,
USR1238,2024-03-28,Education Conference,Higher Education,51-200,<100,Teacher/Professor,Academic Courses,"Mobile Learning, Content Library, Compliance Training, Virtual Classroom",Basic Tools,3-6 months,False,
USR1239,2024-01-19,Direct Traffic,Corporate Training,201-500,501-1000,Training Manager,Skills Development,"Virtual Classroom, Assessment Tools, Mobile Learning, Integration Capabilities",Competitor Product,1-3 months,False,
USR1240,2024-01-04,Direct Traffic,Higher Education,201-500,1000-5000,Course Creator,Customer Training,"Certification Management, Course Creation, Integration Capabilities, Compliance Training",No LMS,1-3 months,False,
USR1241,2024-02-18,Referral,Professional Training Provider,51-200,501-1000,HR Manager,Academic Courses,"Mobile Learning, Virtual Classroom, Integration Capabilities, Certification Management, Analytics & Reporting",Custom Built Solution,Within 1 month,False,
USR1242,2024-03-10,Product Review Site,Certification Body,1-50,100-500,Training Manager,Employee Training,"Analytics & Reporting, Integration Capabilities, Assessment Tools, Compliance Training, Content Library",Competitor Product,1-3 months,True,2024-03-28 19:38:13.731811
USR1243,2024-01-20,Google Search,Individual Course Creator,1000+,1000-5000,HR Manager,Skills Development,"Virtual Classroom, Assessment Tools, Certification Management, Integration Capabilities",Basic Tools,Within 1 month,False,
USR1244,2024-01-06,Referral,K-12 School,201-500,1000-5000,IT Administrator,Skills Development,"Certification Management, Assessment Tools, Virtual Classroom, Compliance Training, Integration Capabilities",Custom Built Solution,6+ months,False,
USR1245,2024-01-27,Google Search,Higher Education,51-200,501-1000,Teacher/Professor,Employee Training,"Virtual Classroom, Assessment Tools, Integration Capabilities, Mobile Learning",No LMS,6+ months,False,
USR1246,2024-03-11,Google Search,Professional Training Provider,1000+,501-1000,Department Head,Employee Training,"Integration Capabilities, Mobile Learning, Virtual Classroom, Analytics & Reporting, Certification Management, Content Library, Assessment Tools",Competitor Product,Within 1 month,True,2024-04-03 17:30:41.549721
USR1247,2024-03-13,Product Review Site,Higher Education,501-1000,100-500,Training Manager,Professional Certification,"Integration Capabilities, Assessment Tools, Compliance Training, Mobile Learning, Virtual Classroom",Competitor Product,1-3 months,False,
USR1248,2024-03-13,Google Search,K-12 School,1-50,100-500,Independent Instructor,Academic Courses,"Virtual Classroom, Analytics & Reporting, Certification Management",Competitor Product,1-3 months,False,
USR1249,2024-02-04,Direct Traffic,Individual Course Creator,51-200,1000-5000,Independent Instructor,Academic Courses,"Certification Management, Course Creation, Assessment Tools",Custom Built Solution,6+ months,False,
USR1250,2024-02-04,Education Conference,Higher Education,51-200,5000+,Department Head,Customer Training,"Mobile Learning, Compliance Training, Virtual Classroom",Basic Tools,1-3 months,False,
USR1251,2024-02-16,Direct Traffic,Individual Course Creator,1-50,100-500,Training Manager,Customer Training,"Certification Management, Assessment Tools",No LMS,1-3 months,False,
USR1252,2024-01-04,Direct Traffic,Corporate Training,1-50,100-500,Course Creator,Compliance Training,"Integration Capabilities, Compliance Training, Mobile Learning, Analytics & Reporting",Competitor Product,6+ months,False,
